Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,1,No,20,4,3,1,7,5,3,7,7,7,7,8,176,32.24431818181818
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,0,Yes,14,3,3,0,6,3,2,5,4,0,2,10,220,10.813636363636364
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,1,No,13,3,2,0,11,3,4,11,8,3,10,8,176,21.65909090909091
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,8,No,13,3,3,0,4,2,4,0,0,0,0,8,176,26.40909090909091
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,3,No,22,4,2,2,10,1,2,6,3,3,3,8,176,16.681818181818183
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,4,No,12,3,3,0,7,2,3,2,2,2,0,8,176,11.960227272727273
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,3,No,14,3,3,1,12,4,2,9,8,4,7,8,176,48.73863636363637
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,1,No,15,3,2,1,3,2,3,3,2,2,2,8,176,15.375
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,8,No,17,3,4,2,11,3,3,7,0,1,6,8,176,36.27272727272727
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,4,No,13,3,4,0,8,3,3,0,0,0,0,8,176,22.545454545454547
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,7,Yes,12,3,3,0,7,3,2,2,2,2,2,10,220,45.03181818181818
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,2,No,12,3,4,1,25,5,3,19,17,2,8,8,176,75.14204545454545
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,1,No,21,4,4,1,9,5,3,9,8,5,8,8,176,20.113636363636363
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,1,No,11,3,4,0,1,3,3,1,0,0,0,8,176,15.931818181818182
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,7,No,13,3,4,0,21,2,3,16,12,6,14,8,176,110.18181818181819
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,4,No,12,3,4,0,29,3,3,22,10,12,9,8,176,111.73295454545455
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,1,Yes,24,4,2,0,1,3,2,1,0,1,0,10,220,11.086363636363636
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,5,No,21,4,3,3,14,2,3,8,7,0,7,8,176,41.55681818181818
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,0,No,19,3,4,1,8,2,2,7,6,7,3,8,176,27.125
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,8,No,14,3,2,3,7,2,3,2,2,2,2,8,176,22.170454545454547
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,8,No,20,4,2,1,19,2,4,5,2,0,4,8,176,15.125
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,1,No,19,3,4,1,1,3,3,1,0,0,0,8,176,16.227272727272727
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1,No,13,3,3,0,1,3,2,1,0,0,0,8,176,6.142045454545454
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,1,Yes,23,4,1,0,1,2,3,1,0,0,0,10,220,11.236363636363636
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,1,Yes,13,3,1,1,10,4,3,10,9,1,7,10,220,25.786363636363635
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,1,No,11,3,1,1,10,2,3,10,8,0,2,8,176,23.84659090909091
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,2,Yes,13,3,4,3,9,3,3,5,3,1,0,10,220,44.15
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,11,2,3,3,2,1,2,8,176,11.715909090909092
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,5,Yes,22,4,3,1,16,2,3,5,3,0,4,10,220,19.472727272727273
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,0,Yes,11,3,4,0,4,2,3,3,2,0,2,10,220,21.763636363636362
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,0,No,13,3,4,2,10,2,2,9,8,3,8,8,176,33.55681818181818
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,1,No,21,4,4,0,10,2,2,10,1,0,8,8,176,22.079545454545453
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,2,No,11,3,1,1,22,3,3,19,7,11,16,8,176,95.58522727272727
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,1,Yes,13,3,3,1,1,3,2,1,0,1,0,10,220,13.331818181818182
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,0,No,14,3,2,0,9,5,2,8,7,0,7,8,176,36.93181818181818
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,3,No,11,3,2,1,24,3,3,22,17,4,7,8,176,97.57954545454545
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,2,No,15,3,4,1,10,5,3,2,0,2,2,8,176,28.59659090909091
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,1,Yes,23,4,2,1,5,2,3,5,2,3,0,10,220,10.486363636363636
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,1,No,16,3,4,0,5,3,3,4,2,1,0,8,176,14.698863636363637
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,2,No,16,3,3,2,12,1,1,4,2,1,3,8,176,31.289772727272727
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,5,No,21,4,3,1,14,3,3,5,4,1,4,8,176,24.960227272727273
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,9,No,13,3,2,1,18,3,4,13,7,5,7,8,176,75.8409090909091
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,2,Yes,11,3,4,1,8,2,3,5,2,1,4,10,220,29.922727272727272
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,3,Yes,12,3,3,0,9,3,2,4,2,0,1,10,220,36.83181818181818
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,8,No,12,3,2,1,4,0,2,2,2,2,2,8,176,22.602272727272727
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,0,No,18,3,1,1,8,3,3,7,7,7,7,8,176,14.454545454545455
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,4,No,12,3,3,0,12,3,3,4,2,0,3,8,176,30.676136363636363
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,1,No,14,3,2,0,10,2,2,10,4,0,9,8,176,31.176136363636363
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,1,Yes,12,3,3,1,7,2,3,7,7,0,7,10,220,31.063636363636363
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1,No,17,3,4,0,1,3,3,1,0,0,0,8,176,6.198863636363637
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,6,No,19,3,3,1,10,1,3,3,2,1,2,8,176,32.59090909090909
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,1,No,11,3,3,1,6,3,2,5,3,1,2,8,176,12.647727272727273
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,1,Yes,15,3,2,0,16,3,3,15,10,6,11,10,220,26.12272727272727
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,3,Yes,11,3,4,0,6,0,3,2,0,2,2,10,220,44.79090909090909
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,8,No,18,3,3,1,16,4,4,8,7,1,7,8,176,31.0625
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,4,No,16,3,3,1,6,3,3,0,0,0,0,8,176,30.568181818181817
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,1,No,25,4,4,1,10,3,3,10,0,7,9,8,176,29.267045454545453
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,1,Yes,16,3,3,1,20,3,3,20,11,0,7,10,220,9.695454545454545
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,4,Yes,13,3,3,1,29,2,2,1,0,0,0,10,220,81.25
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,3,Yes,14,3,1,0,8,2,3,4,1,0,3,10,220,11.054545454545455
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,2,No,19,3,4,2,10,0,4,5,2,0,3,8,176,27.107954545454547
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,3,No,15,3,4,0,28,3,3,5,4,4,3,8,176,108.86931818181819
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,3,Yes,12,3,3,2,14,4,3,0,0,0,0,10,220,23.12272727272727
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,1,No,12,3,1,0,1,2,3,1,0,0,0,8,176,16.267045454545453
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,0,No,16,3,4,1,6,2,1,5,3,0,4,8,176,31.59659090909091
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,1,No,14,3,3,0,5,3,2,5,3,1,4,8,176,12.181818181818182
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,1,Yes,13,3,4,1,4,3,4,4,2,2,3,10,220,13.931818181818182
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,1,No,22,4,2,0,5,3,3,5,4,0,2,8,176,15.965909090909092
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,1,No,21,4,1,0,14,3,2,14,8,2,1,8,176,56.18181818181818
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,1,No,18,3,3,1,9,2,2,8,7,1,1,8,176,49.02272727272727
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,0,No,13,3,4,0,8,6,2,7,7,7,6,8,176,16.289772727272727
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,0,No,12,3,1,1,6,5,2,5,3,0,2,8,176,30.52840909090909
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,5,No,18,3,2,1,9,6,3,5,1,1,2,8,176,37.88068181818182
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,1,No,21,4,2,0,10,6,3,10,8,8,7,8,176,28.426136363636363
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,5,No,12,3,1,1,6,2,2,4,1,0,3,8,176,13.448863636363637
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,4,No,14,3,1,0,20,3,2,1,0,0,0,8,176,16.238636363636363
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,1,Yes,11,3,4,0,10,2,3,10,8,0,9,10,220,23.654545454545456
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,1,No,14,3,1,0,7,5,3,7,7,0,7,8,176,23.323863636363637
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,8,No,24,4,2,0,8,1,3,1,0,0,0,8,176,54.99431818181818
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,1,Yes,11,3,3,0,10,4,3,10,7,0,8,10,220,25.53181818181818
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,6,Yes,13,3,2,0,15,2,2,2,2,2,2,10,220,47.49090909090909
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,3,No,11,3,3,2,9,6,2,4,3,2,3,8,176,16.460227272727273
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,1,No,20,4,3,3,9,2,3,9,7,2,8,8,176,33.90909090909091
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,1,No,17,3,2,1,10,1,3,10,9,0,9,8,176,42.67045454545455
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,0,Yes,11,3,2,1,7,2,3,6,2,1,2,10,220,13.595454545454546
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,4,Yes,18,3,1,1,35,0,3,10,9,1,4,10,220,89.25454545454545
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1,Yes,11,3,3,3,1,4,3,1,0,0,0,10,220,5.131818181818182
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,0,No,12,3,1,0,21,3,3,20,8,11,10,8,176,75.80113636363636
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,1,No,12,3,4,0,20,2,3,20,9,3,7,8,176,24.613636363636363
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,4,No,20,4,3,1,13,2,4,11,7,4,8,8,176,62.67613636363637
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,6,Yes,19,3,4,0,9,3,3,5,2,1,4,10,220,20.181818181818183
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,1,No,12,3,2,0,4,2,2,4,3,1,2,8,176,26.232954545454547
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,5,6,4,5,2,1,4,8,176,15.039772727272727
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,1,No,11,3,1,1,10,2,4,10,9,9,4,8,176,35.92613636363637
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,3,No,14,3,3,1,15,4,3,11,8,5,10,8,176,32.25568181818182
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,4,No,14,3,3,0,6,3,3,2,0,1,2,8,176,12.426136363636363
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,1,No,13,3,3,0,12,6,2,12,8,1,7,8,176,21.295454545454547
25,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,6,Yes,19,3,3,1,7,2,2,2,2,0,2,10,220,18.077272727272728
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,2,No,23,4,2,0,25,3,3,17,14,12,11,8,176,49.05113636363637
33,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,1,No,12,3,3,3,1,2,2,1,1,0,0,8,176,11.409090909090908
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,0,No,15,3,1,2,16,3,3,15,13,5,8,8,176,25.227272727272727
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,0,No,19,3,3,1,3,1,3,2,2,1,2,8,176,17.426136363636363
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,2,No,11,3,4,1,10,1,3,8,3,7,7,8,176,30.232954545454547
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,6,Yes,17,3,3,1,9,3,2,4,3,1,2,10,220,24.59090909090909
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,3,No,22,4,1,1,12,3,3,5,3,1,0,8,176,15.806818181818182
47,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,0,No,18,3,1,2,14,3,1,13,8,5,12,8,176,67.9375
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,7,Yes,11,3,3,1,5,3,3,2,2,2,2,10,220,12.090909090909092
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,0,No,12,3,4,0,4,2,4,3,2,1,2,8,176,19.176136363636363
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,1,No,19,3,2,0,10,5,3,10,7,0,8,8,176,28.96590909090909
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,0,Yes,13,3,1,1,10,6,3,9,7,8,1,10,220,22.172727272727272
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,1,No,13,3,3,0,6,3,3,6,2,4,1,8,176,16.119318181818183
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,8,No,19,3,3,2,8,3,2,1,0,0,0,8,176,13.670454545454545
32,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,0,No,14,3,2,1,3,2,3,2,2,2,2,8,176,12.892045454545455
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,7,No,13,3,1,0,18,2,3,7,7,1,7,8,176,23.34090909090909
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,3,No,12,3,1,1,20,3,3,18,16,1,11,8,176,75.0340909090909
32,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,1,No,19,3,3,2,14,3,3,14,10,5,7,8,176,59.21590909090909
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,1,Yes,25,4,1,1,16,2,3,16,11,6,8,10,220,62.472727272727276
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,0,Yes,22,4,2,1,6,3,2,5,3,0,4,10,220,22.304545454545455
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,2,No,15,3,2,2,16,3,2,9,8,0,0,8,176,19.78409090909091
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,6,Yes,12,3,3,0,6,2,3,4,3,1,2,10,220,11.072727272727272
21,No,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,1,Yes,11,3,4,0,2,6,3,2,2,1,2,10,220,10.818181818181818
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,2,No,13,3,3,0,21,3,2,6,0,1,3,8,176,110.4034090909091
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1,No,19,3,1,1,1,3,2,1,0,1,0,8,176,10.170454545454545
36,No,Travel_Rarely,557,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,0,No,19,3,3,2,10,2,3,9,7,3,4,8,176,43.43181818181818
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,7,No,13,3,2,3,18,3,3,4,2,0,2,8,176,29.15340909090909
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,1,No,21,4,1,1,13,2,2,13,12,1,9,8,176,35.82954545454545
29,Yes,Travel_Rarely,1092,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,9,Yes,14,3,2,3,4,3,4,2,2,2,2,10,220,21.759090909090908
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,5,No,11,3,1,0,24,2,2,22,6,4,14,8,176,107.27272727272727
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,8,No,11,3,4,1,14,4,1,10,9,9,8,8,176,13.289772727272727
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,0,No,23,4,3,1,21,3,3,20,7,0,10,8,176,77.10227272727273
34,No,Travel_Rarely,704,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,1,No,21,4,4,2,8,2,3,8,7,1,7,8,176,38.13636363636363
36,No,Non-Travel,301,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,1,No,24,4,1,1,15,4,2,15,12,11,11,8,176,30.71590909090909
41,No,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,2,No,11,3,3,1,14,5,3,5,4,0,4,8,176,50.78409090909091
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,1,No,14,3,4,0,4,4,3,4,2,1,2,8,176,13.857954545454545
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,1,Yes,16,3,3,0,9,2,3,9,0,1,7,10,220,40.16818181818182
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,1,No,11,3,3,1,10,1,3,10,7,1,9,8,176,30.357954545454547
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,7,No,12,3,4,2,12,3,3,6,3,0,1,8,176,38.22727272727273
36,No,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,4,No,13,3,1,1,8,2,2,6,3,0,0,8,176,37.79545454545455
45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,8,No,15,3,3,0,8,3,3,5,3,0,1,8,176,27.556818181818183
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2,No,14,3,4,0,8,2,3,2,2,2,2,8,176,15.960227272727273
35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,1,Yes,14,3,4,2,10,2,4,10,2,0,2,10,220,25.85909090909091
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2,No,14,3,2,3,20,2,3,5,3,0,2,8,176,11.369318181818182
35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,1,No,12,3,4,1,4,5,3,4,3,1,1,8,176,16.914772727272727
