Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition_Probability,Risk_Level
27,591,2,3,4,87,3,1,4,2,13,3,3,0,6,0,2,4,2,1,2,8,176,14.659090909090908,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.34925433165436376,Medium Risk
40,1329,7,3,1,73,3,1,1,3,14,3,2,0,10,3,1,4,2,0,3,10,220,9.845454545454546,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.9498026306534019,High Risk
29,469,10,3,3,42,2,2,3,9,11,3,3,0,8,2,3,5,2,1,4,8,176,33.34659090909091,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.8420525420451379,High Risk
36,711,5,4,2,42,3,3,1,4,12,3,3,2,9,6,3,3,2,0,2,8,176,45.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.13613102447198688,Low Risk
25,772,2,1,4,77,4,2,3,1,17,3,3,2,7,6,3,7,7,0,7,8,176,29.579545454545453,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.008198642443949055,Low Risk
39,492,12,3,4,66,3,2,2,4,21,4,3,0,7,3,3,5,4,1,0,8,176,30.085227272727277,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.21366784036626538,Low Risk
49,301,22,4,1,72,3,4,2,3,16,3,2,2,27,2,3,4,2,1,2,8,176,93.2556818181818,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.01297467772309853,Low Risk
50,813,17,5,4,50,2,3,1,5,15,3,3,3,19,3,3,14,11,1,11,8,176,75.39204545454545,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0019419182658926093,Low Risk
20,1141,2,3,3,31,3,1,3,1,19,3,1,0,2,3,3,2,2,2,2,8,176,15.8125,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6538647028201944,High Risk
34,1130,3,3,4,66,3,2,2,1,12,3,3,1,11,2,3,11,8,7,9,8,176,30.869318181818183,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03545065017852367,Low Risk
36,311,7,3,1,77,3,1,2,2,11,3,3,0,15,4,3,4,3,1,3,8,176,11.4375,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5627692701784371,Medium Risk
49,465,6,1,3,41,2,4,3,2,19,3,2,1,30,3,3,15,11,2,12,10,220,63.48181818181818,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.03350494905935749,Low Risk
36,894,1,4,4,33,2,2,3,0,15,3,3,0,4,6,3,3,2,1,2,8,176,24.852272727272727,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.01372872162783531,Low Risk
36,1040,3,2,4,79,4,2,1,6,20,4,1,1,13,3,3,5,4,0,4,8,176,38.875,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0332266466974628,Low Risk
54,584,22,5,2,91,3,4,3,3,25,4,3,1,36,6,3,10,8,4,7,8,176,99.01136363636364,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.008483662579596398,Low Risk
43,1291,15,2,3,65,2,4,3,1,24,4,1,1,14,3,3,14,10,6,11,8,176,100.01704545454544,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.013417671371400796,Low Risk
35,880,12,4,4,36,3,2,4,3,24,4,1,0,13,2,4,11,9,6,7,10,220,20.822727272727278,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,0.5522496699219998,Medium Risk
38,1189,1,3,4,90,3,2,4,7,15,3,4,2,19,4,4,13,11,2,9,8,176,26.90340909090909,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.009819800679864132,Low Risk
29,991,5,3,1,43,2,2,2,1,13,3,2,1,10,3,2,10,0,0,9,10,220,19.03181818181818,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.7249832924392776,High Risk
33,392,2,4,4,93,3,2,4,1,14,3,3,2,6,5,3,6,2,0,4,8,176,31.27840909090909,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.029572692441174584,Low Risk
32,977,2,3,4,45,3,2,2,0,13,3,3,2,10,4,2,9,5,1,6,8,176,31.079545454545453,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.02775689412058885,Low Risk
31,1112,5,4,1,67,3,2,4,1,11,3,1,2,10,2,3,10,0,0,2,8,176,31.113636363636363,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.23662196795736157,Low Risk
49,464,16,3,4,74,3,1,1,4,16,3,2,1,17,2,2,2,2,2,2,10,220,11.75909090909091,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.626654604168089,High Risk
38,148,2,3,4,42,2,1,2,1,22,4,2,0,4,3,3,4,3,3,3,8,176,13.863636363636363,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7261234369797978,High Risk
47,1225,2,4,2,47,4,4,2,6,14,3,3,3,29,2,3,3,2,1,2,8,176,90.75,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.017461056605877368,Low Risk
49,809,1,3,3,36,3,4,3,4,14,3,1,0,23,2,3,8,7,0,0,8,176,87.38068181818181,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.1327458226731155,Low Risk
41,1206,23,2,4,80,3,3,3,3,16,3,4,0,21,2,3,2,0,0,2,10,220,32.19090909090909,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.4978414612053964,Medium Risk
20,727,9,1,4,54,3,1,1,1,11,3,1,0,2,3,3,2,2,0,2,8,176,15.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.8604633210178687,High Risk
33,530,16,3,3,36,3,2,4,1,25,4,3,1,7,2,3,6,5,1,2,10,220,24.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1421497904784318,Low Risk
36,1351,26,4,1,80,3,2,3,6,14,3,2,2,10,2,2,3,2,0,2,8,176,30.380681818181817,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.31414333164451097,Medium Risk
44,528,1,3,3,44,3,1,4,4,18,3,1,3,8,2,3,2,2,2,2,10,220,14.522727272727272,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.20650034105721163,Low Risk
23,1320,8,1,4,93,2,1,3,1,11,3,1,0,5,2,3,5,4,1,2,10,220,18.131818181818183,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.8944012756200623,High Risk
38,1495,4,2,4,87,3,1,3,7,19,3,4,1,7,5,2,0,0,0,0,8,176,18.78409090909091,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.11953255183630619,Low Risk
53,1395,24,4,2,48,4,3,4,3,15,3,3,0,11,2,3,4,3,1,2,8,176,39.80113636363637,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.07803102082942004,Low Risk
48,708,7,2,4,95,3,1,3,2,11,3,3,2,19,3,3,9,7,7,7,10,220,12.068181818181818,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.47654435647807414,Medium Risk
32,1259,2,4,4,95,3,1,2,1,12,3,1,0,1,2,3,1,0,0,0,8,176,7.914772727272727,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5941684803937434,Medium Risk
26,786,7,3,4,76,3,1,4,1,20,4,3,0,7,5,3,7,7,5,7,8,176,14.602272727272728,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.07258094868158824,Low Risk
55,1441,22,3,1,94,2,1,2,5,12,3,4,1,8,1,3,4,2,1,2,8,176,20.09659090909091,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.3821685634085264,Medium Risk
34,1157,5,2,2,57,2,2,4,1,14,3,3,1,15,3,4,15,10,4,13,8,176,22.647727272727277,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.07383805740976968,Low Risk
60,370,1,4,3,92,1,3,4,3,20,4,3,1,19,2,4,1,0,0,0,8,176,61.83522727272727,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.023733956757065047,Low Risk
33,267,21,3,2,79,4,1,2,1,18,3,4,3,14,6,3,14,11,2,13,8,176,11.522727272727272,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.03116894493168791,Low Risk
37,1278,1,4,3,31,1,2,4,1,14,3,3,2,6,2,2,6,3,1,3,8,176,54.11931818181818,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.240375036262249,Low Risk
34,678,19,3,2,35,2,1,4,1,12,3,2,0,10,3,3,10,9,8,7,8,176,16.642045454545453,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2239646656889497,Low Risk
23,427,7,3,3,99,3,1,4,1,21,4,2,1,3,2,3,3,2,0,2,10,220,10.340909090909092,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.7636437429939337,High Risk
44,921,2,3,3,96,4,3,4,1,19,3,2,1,9,2,3,8,7,6,7,10,220,35.81363636363636,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.07785877360815346,Low Risk
35,146,2,4,1,79,2,1,4,0,14,3,3,0,6,2,4,5,4,1,4,10,220,22.40909090909091,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.7399773176090966,High Risk
43,1179,2,3,4,73,3,2,4,1,17,3,1,1,10,3,3,10,9,8,8,10,220,35.66818181818182,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.22457212075477595,Low Risk
24,581,9,3,3,62,4,1,3,1,16,3,4,1,5,1,3,5,3,0,4,8,176,25.005681818181817,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.05693588656865824,Low Risk
41,918,6,3,4,35,3,3,3,1,12,3,2,0,10,3,3,10,8,8,7,8,176,52.50568181818182,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.42902029732926494,Medium Risk
29,1082,9,4,4,43,3,1,3,9,17,3,3,1,9,2,3,5,3,1,2,8,176,16.897727272727273,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.36513548451227884,Medium Risk
36,530,2,4,3,51,3,2,4,3,15,3,3,0,17,2,2,13,7,6,7,8,176,25.579545454545453,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5187590036452643,Medium Risk
45,1238,1,1,3,74,2,3,3,3,23,4,4,1,25,3,2,23,15,14,4,8,176,61.06818181818182,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.030293409180800777,Low Risk
24,240,22,1,4,58,1,1,3,1,11,3,3,1,1,2,3,1,0,0,0,8,176,8.835227272727273,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.820855814912384,High Risk
47,1093,9,3,3,82,1,4,3,7,11,3,3,0,25,3,1,23,5,14,10,8,176,73.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.9339611446237382,High Risk
26,390,17,4,4,62,1,1,3,1,15,3,3,3,3,3,4,3,2,0,2,8,176,13.096590909090908,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.3454325300302267,Medium Risk
45,1005,28,2,4,48,2,4,2,1,11,3,3,0,21,2,3,21,6,8,6,8,176,94.9090909090909,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.18438346076100673,Low Risk
32,585,10,3,1,56,3,1,3,6,13,3,1,1,10,3,2,5,2,1,3,8,176,19.505681818181817,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.6588993400779323,High Risk
31,741,2,4,2,69,3,1,3,1,14,3,4,1,6,2,4,5,2,0,3,8,176,19.755681818181817,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.17619466563477282,Low Risk
41,552,4,3,3,60,1,2,2,6,19,3,2,1,10,4,3,3,2,1,2,8,176,36.53409090909091,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.44184230902438265,Medium Risk
40,369,8,2,2,92,3,2,1,2,16,3,2,1,18,3,3,1,0,0,0,10,220,29.618181818181817,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3760647625667377,Medium Risk
24,506,29,1,2,91,3,1,1,1,13,3,2,3,6,2,4,6,2,1,2,8,176,22.19886363636364,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.626360963137286,High Risk
46,717,13,4,3,34,3,2,2,6,14,3,4,0,19,3,3,10,7,0,9,8,176,31.602272727272727,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.04371413612943815,Low Risk
35,1370,27,4,4,49,3,2,3,2,16,3,2,1,17,3,3,7,7,0,7,8,176,39.10795454545455,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.018953404530476635,Low Risk
30,793,16,1,2,33,3,1,4,1,12,3,2,1,10,2,2,10,0,0,8,8,176,16.261363636363637,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.11611585275941894,Low Risk
47,543,2,4,3,87,3,2,2,7,11,3,4,1,4,3,1,1,0,0,0,8,176,28.28409090909091,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.3541202635202552,Medium Risk
46,1277,2,3,3,74,3,3,4,4,12,3,2,1,13,5,2,10,6,0,3,10,220,47.127272727272725,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.300508137810654,Medium Risk
36,1456,13,5,2,96,2,2,1,5,13,3,2,3,16,3,3,2,2,2,2,10,220,27.881818181818183,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.730060241337512,High Risk
32,964,1,2,1,34,1,2,2,6,15,3,2,0,10,2,3,0,0,0,0,8,176,38.26704545454545,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.8743512212494547,High Risk
23,160,4,1,3,51,3,1,2,1,13,3,3,0,3,3,1,3,2,1,2,8,176,18.72159090909091,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.77213169823232,High Risk
31,163,24,1,4,30,3,2,4,2,20,4,4,0,9,3,2,5,4,1,4,8,176,29.76136363636364,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.39332181876545863,Medium Risk
39,792,1,3,4,77,3,2,4,1,15,3,4,1,9,2,3,9,8,5,8,10,220,29.418181818181814,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.11888034811362619,Low Risk
32,371,19,3,4,80,1,3,3,3,13,3,3,1,10,2,1,4,3,0,2,8,176,54.60227272727273,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.6801637441426535,High Risk
40,611,7,4,2,88,3,5,2,1,14,3,2,0,21,3,2,21,8,12,8,8,176,112.6875,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.7532400756756835,High Risk
45,176,4,3,3,56,1,3,3,4,21,4,3,2,9,2,4,5,0,0,3,8,176,55.43181818181818,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3152747691471897,Medium Risk
30,1312,2,4,4,78,2,1,1,0,16,3,4,0,10,2,3,9,7,0,7,8,176,28.227272727272727,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.11331109348628313,Low Risk
24,897,10,3,1,59,3,1,4,0,14,3,4,1,3,2,3,2,2,2,1,8,176,12.1875,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.4424753954873562,Medium Risk
30,600,8,3,3,66,2,1,4,6,11,3,3,1,6,0,2,4,2,1,2,8,176,12.386363636363637,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.774992638887096,High Risk
31,1003,5,3,1,51,3,2,3,1,19,3,3,1,6,3,3,5,2,0,2,8,176,47.42045454545455,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,0.3286265487964744,Medium Risk
27,1054,8,3,3,67,3,1,4,1,11,3,3,0,6,5,2,6,2,1,4,8,176,19.57386363636364,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.10582599257873765,Low Risk
29,428,9,3,2,52,1,1,2,1,13,3,3,0,2,3,3,2,2,2,2,8,176,15.681818181818182,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.9344727870210885,High Risk
29,461,1,3,4,70,4,2,3,8,12,3,4,0,10,5,4,3,2,0,2,10,220,28.60909090909091,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.46024401755277156,Medium Risk
